CUSTOMER_ID-1,Month,Customer Cohort Month,Grand Total
A00000026,11/30/2018,1/31/2018,5000
A00000030,6/30/2019,1/31/2018,6000
A00000337,5/31/2021,6/30/2020,592000
A00001586,10/31/2022,7/31/2022,8000
A00000320,4/30/2022,6/30/2020,2000
A00000304,7/31/2020,2/29/2020,1000
A00000091,9/30/2021,11/30/2019,1000
A00001468,6/30/2022,1/31/2022,90000
A00000083,7/31/2020,3/31/2018,1000
A00000040,3/31/2022,1/31/2018,1000
A00000031,12/31/2020,1/31/2018,18000
A00001409,6/30/2022,7/31/2021,4000
A00000088,7/31/2022,1/31/2018,93000
A00000375,10/31/2021,12/31/2020,18000
A00001433,3/31/2022,9/30/2021,8000
A00000042,6/30/2019,3/31/2018,1000
A00000063,5/31/2019,1/31/2018,2836000
A00000128,8/31/2021,7/31/2018,5095000
A00000341,4/30/2021,10/31/2020,4853000
A00000094,3/31/2020,1/31/2018,23000
A00000172,12/31/2018,8/31/2018,29000
A00000230,3/31/2018,1/31/2018,393000
A00000150,11/30/2019,7/31/2018,1509000
A00000418,6/30/2021,4/30/2021,1000
A00000217,10/31/2019,4/30/2019,699000
A00000006,1/31/2019,1/31/2018,177000
A00000172,2/28/2021,8/31/2018,131000
A00001448,6/30/2022,11/30/2021,1000
A00001447,12/31/2021,10/31/2021,19000
A00000220,10/31/2020,2/28/2019,1000
A00000043,6/30/2019,1/31/2018,897000
A00000159,6/30/2019,6/30/2019,4000
A00000290,4/30/2020,12/31/2019,76000
A00000308,12/31/2020,2/29/2020,1000
A00000001,11/30/2020,1/31/2018,1000
A00000006,3/31/2020,1/31/2018,143000
A00000094,11/30/2022,1/31/2018,51000
A00000142,5/31/2020,2/28/2018,65000
A00001438,12/31/2021,12/31/2021,4000
A00000142,9/30/2020,2/28/2018,488000
A00002503,5/31/2023,5/31/2023,1000
A00000085,7/31/2020,2/28/2018,3000
A00000350,9/30/2020,7/31/2020,55000
A00000245,9/30/2019,6/30/2019,25000
A00000026,2/28/2022,1/31/2018,24000
A00000395,12/31/2022,2/28/2021,2000
A00000220,1/31/2022,2/28/2019,4000
A00001586,2/28/2023,7/31/2022,17000
A00000196,8/31/2019,3/31/2019,34000
A00001523,3/31/2023,9/30/2022,4000
A00001462,5/31/2023,11/30/2021,4000
A00000206,2/28/2019,6/30/2018,233000
A00000192,10/31/2019,2/28/2019,243000
A00000212,6/30/2021,10/31/2019,4585000
A00000191,10/31/2019,12/31/2018,705000
A00000154,9/30/2019,8/31/2018,668000
A00001396,12/31/2021,5/31/2021,45000
A00000026,9/30/2019,1/31/2018,6000
A00000290,10/31/2022,12/31/2019,586000
A00002408,2/28/2023,2/28/2023,3000
A00001512,4/30/2023,3/31/2022,2000
A00000044,9/30/2021,1/31/2018,4000
A00000160,9/30/2019,8/31/2018,333000
A00000168,6/30/2021,1/31/2018,1000
A00000235,1/31/2019,10/31/2018,5000
A00000204,9/30/2021,1/31/2019,35000
A00001538,12/31/2022,4/30/2022,1000
A00000239,7/31/2020,3/31/2019,34000
A00000171,3/31/2021,10/31/2018,1000
A00000036,4/30/2019,1/31/2018,13000
A00000036,11/30/2022,1/31/2018,8000
A00001430,10/31/2021,9/30/2021,15000
A00001607,1/31/2023,10/31/2022,22000
A00000211,11/30/2020,5/31/2019,2489000
A00000140,3/31/2020,6/30/2018,2034000
A00000196,11/30/2020,3/31/2019,73000
A00000083,5/31/2020,3/31/2018,3000
A00000367,2/28/2022,10/31/2020,1000
A00000172,2/28/2023,8/31/2018,12000
A00000094,3/31/2019,1/31/2018,47000
A00000115,10/31/2022,1/31/2018,6000
A00000138,6/30/2018,6/30/2018,41000
A00000153,1/31/2020,7/31/2018,3000
A00000003,2/28/2018,1/31/2018,1523000
A00000288,10/31/2021,12/31/2019,3436000
A00000040,12/31/2019,1/31/2018,1000
A00000038,6/30/2021,1/31/2018,31000
A00000248,9/30/2019,7/31/2019,24000
A00000085,2/29/2020,2/28/2018,2000
A00000002,10/31/2021,1/31/2018,50000
A00000306,2/28/2021,11/30/2020,401000
A00001512,9/30/2022,3/31/2022,8000
A00000213,4/30/2021,9/30/2018,1000
A00000043,8/31/2022,1/31/2018,954000
A00000254,7/31/2020,3/31/2018,4000
A00000006,12/31/2019,1/31/2018,370000
A00000283,7/31/2021,11/30/2019,3473000
A00000378,4/30/2022,12/31/2020,2000
A00000380,12/31/2021,1/31/2021,3000
A00000294,4/30/2023,1/31/2020,197000
A00001429,4/30/2023,11/30/2021,42000
A00000197,9/30/2019,2/28/2019,1430000
A00000323,5/31/2023,12/31/2020,59000
A00000218,5/31/2021,4/30/2019,10000
A00001539,4/30/2022,4/30/2022,68000
A00000043,8/31/2021,1/31/2018,612000
A00000198,3/31/2021,1/31/2019,2000
A00000025,3/31/2021,1/31/2018,2000
A00000036,4/30/2020,1/31/2018,1000
A00000124,9/30/2019,1/31/2018,69000
A00000142,1/31/2019,2/28/2018,644000
A00000131,5/31/2018,5/31/2018,1000
A00000155,6/30/2022,1/31/2018,9017000
A00000194,8/31/2019,3/31/2019,1000
A00000171,11/30/2022,10/31/2018,2000
A00000077,4/30/2021,7/31/2018,2000
A00000344,1/31/2021,7/31/2020,18000
A00000194,11/30/2019,3/31/2019,1000
A00000067,1/31/2022,3/31/2018,1000
A00000254,10/31/2021,3/31/2018,4000
A00000363,10/31/2020,10/31/2020,1000
A00000026,5/31/2018,1/31/2018,4000
A00000259,7/31/2021,9/30/2019,46000
A00001456,3/31/2023,11/30/2021,3746000
A00000049,2/29/2020,2/28/2018,5000
A00000408,10/31/2022,3/31/2021,5000
A00000173,7/31/2020,9/30/2018,1000
A00000277,1/31/2022,10/31/2019,2000
A00000251,2/29/2020,7/31/2019,41000
A00000248,12/31/2019,7/31/2019,99000
A00000216,5/31/2019,10/31/2018,2000
A00000196,5/31/2021,3/31/2019,277000
A00000038,5/31/2019,1/31/2018,40000
A00001522,5/31/2022,3/31/2022,15000
A00000006,4/30/2021,1/31/2018,291000
A00000002,1/31/2022,1/31/2018,57000
A00000124,8/31/2019,1/31/2018,85000
A00000092,4/30/2020,11/30/2019,5000
A00000096,1/31/2020,1/31/2018,200000
A00000382,12/31/2022,1/31/2021,350000
A00000278,2/29/2020,10/31/2019,33000
A00001554,8/31/2022,5/31/2022,1000
A00000109,11/30/2021,1/31/2018,12000
A00000263,2/29/2020,8/31/2019,98000
A00000001,7/31/2018,1/31/2018,10000
A00000308,7/31/2021,2/29/2020,48000
A00000305,7/31/2020,7/31/2020,17000
A00000039,7/31/2018,1/31/2018,946000
A00000155,10/31/2021,1/31/2018,5994000
A00000063,12/31/2021,1/31/2018,6906000
A00000336,5/31/2021,5/31/2020,1589000
A00001429,10/31/2022,11/30/2021,45000
A00000367,5/31/2023,10/31/2020,2000
A00000226,11/30/2019,10/31/2018,82000
A00000238,9/30/2019,6/30/2019,8000
A00001675,11/30/2022,11/30/2022,1000
A00001572,2/28/2023,9/30/2022,9000
A00000050,4/30/2021,1/31/2018,11000
A00000278,12/31/2021,10/31/2019,6271000
A00000160,8/31/2020,8/31/2018,157000
A00001430,12/31/2021,9/30/2021,4000
A00000163,9/30/2022,9/30/2018,1000
A00000284,2/29/2020,11/30/2019,2000
A00000346,9/30/2020,7/31/2020,41000
A00000091,2/28/2022,11/30/2019,2000
A00001630,12/31/2022,9/30/2022,1000
A00000038,4/30/2021,1/31/2018,13000
A00000209,5/31/2023,6/30/2019,367000
A00000194,6/30/2022,3/31/2019,4000
A00000321,4/30/2021,4/30/2020,16695000
A00000088,5/31/2023,1/31/2018,81000
A00000107,7/31/2021,1/31/2018,10000
A00000037,2/28/2019,3/31/2018,1000
A00001538,5/31/2023,4/30/2022,1000
A00000278,1/31/2022,10/31/2019,6671000
A00001574,3/31/2023,8/31/2022,7000
A00000220,5/31/2023,2/28/2019,3000
A00001657,12/31/2022,11/30/2022,14000
A00000107,3/31/2021,1/31/2018,29000
A00000255,11/30/2021,7/31/2019,331000
A00000235,7/31/2019,10/31/2018,3000
A00000040,1/31/2022,1/31/2018,5000
A00000155,6/30/2021,1/31/2018,5445000
A00001707,1/31/2023,1/31/2023,2000
A00001424,4/30/2022,8/31/2021,1138000
A00000209,7/31/2022,6/30/2019,1011000
A00000056,1/31/2020,3/31/2018,2000
A00001488,3/31/2022,2/28/2022,26000
A00000288,2/28/2022,12/31/2019,4568000
A00000380,8/31/2021,1/31/2021,117000
A00000043,8/31/2018,1/31/2018,398000
A00001433,12/31/2022,9/30/2021,3000
A00000254,8/31/2021,3/31/2018,12000
A00000274,12/31/2019,10/31/2019,1558000
A00000323,1/31/2021,12/31/2020,10000
A00001523,5/31/2023,9/30/2022,1000
A00001582,4/30/2023,7/31/2022,7000
A00000209,7/31/2019,6/30/2019,5000
A00000015,12/31/2021,11/30/2019,1000
A00000209,4/30/2020,6/30/2019,40000
A00000417,11/30/2021,9/30/2021,49000
A00000043,12/31/2022,1/31/2018,262000
A00000314,9/30/2022,4/30/2020,25000
A00000288,4/30/2020,12/31/2019,131000
A00000040,5/31/2020,1/31/2018,2000
A00001587,10/31/2022,7/31/2022,3000
A00000367,6/30/2021,10/31/2020,1000
A00000107,1/31/2019,1/31/2018,3000
A00000304,6/30/2020,2/29/2020,2000
A00000277,3/31/2020,10/31/2019,1000
A00000415,1/31/2022,9/30/2021,10000
A00000042,11/30/2022,3/31/2018,2000
A00000298,6/30/2020,2/29/2020,67000
A00000320,6/30/2022,6/30/2020,1000
A00000226,8/31/2022,10/31/2018,64000
A00000260,12/31/2021,4/30/2019,1000
A00001546,4/30/2022,4/30/2022,10000
A00001414,4/30/2022,6/30/2021,98000
A00000172,3/31/2019,8/31/2018,19000
A00000171,6/30/2022,10/31/2018,2000
A00000254,6/30/2022,3/31/2018,15000
A00000113,6/30/2021,12/31/2020,1000
A00000155,11/30/2018,1/31/2018,3852000
A00000218,4/30/2021,4/30/2019,11000
A00000357,10/31/2020,9/30/2020,61000
A00000044,8/31/2020,1/31/2018,3000
A00000248,1/31/2021,7/31/2019,9000
A00000319,3/31/2023,3/31/2020,7000
A00000289,3/31/2020,12/31/2019,360000
A00000278,2/28/2022,10/31/2019,5959000
A00001505,1/31/2023,2/28/2022,710000
A00000201,6/30/2019,5/31/2019,8000
A00000003,8/31/2019,1/31/2018,1628000
A00000038,3/31/2023,1/31/2018,101000
A00000235,10/31/2022,10/31/2018,16000
A00000211,6/30/2019,5/31/2019,174000
A00000038,12/31/2022,1/31/2018,101000
A00002402,3/31/2023,2/28/2023,12000
A00000002,4/30/2022,1/31/2018,33000
A00001614,1/31/2023,9/30/2022,15000
A00000410,9/30/2021,3/31/2021,11000
A00000191,5/31/2019,12/31/2018,5000
A00000162,12/31/2019,9/30/2018,103000
A00001532,4/30/2022,4/30/2022,1000
A00000050,11/30/2021,1/31/2018,6000
A00000285,8/31/2021,11/30/2019,299000
A00000277,2/28/2021,10/31/2019,2000
A00000211,9/30/2020,5/31/2019,1750000
A00000026,2/28/2021,1/31/2018,4000
A00000213,11/30/2019,9/30/2018,7502000
A00000289,9/30/2021,12/31/2019,339000
A00000199,7/31/2019,2/28/2019,18911000
A00000245,10/31/2019,6/30/2019,24000
A00000194,10/31/2019,3/31/2019,1000
A00001443,6/30/2022,10/31/2021,10000
A00000050,1/31/2021,1/31/2018,4000
A00000065,9/30/2019,3/31/2018,1000
A00000085,1/31/2020,2/28/2018,5000
A00000209,7/31/2020,6/30/2019,3000
A00000043,12/31/2018,1/31/2018,692000
A00000152,1/31/2022,10/31/2018,1000
A00000190,4/30/2019,10/31/2018,385000
A00000107,3/31/2022,1/31/2018,24000
A00000235,11/30/2020,10/31/2018,18000
A00000216,1/31/2020,10/31/2018,5000
A00001641,11/30/2022,11/30/2022,3000
A00000111,4/30/2018,1/31/2018,1000
A00000005,7/31/2022,1/31/2018,9037000
A00001409,3/31/2022,7/31/2021,37000
A00000204,3/31/2022,1/31/2019,31000
A00000245,1/31/2020,6/30/2019,1000
A00000230,1/31/2018,1/31/2018,420000
A00000191,2/29/2020,12/31/2018,535000
A00000107,3/31/2023,1/31/2018,72000
A00000175,5/31/2019,10/31/2018,9000
A00000255,8/31/2019,7/31/2019,16000
A00000239,9/30/2020,3/31/2019,188000
A00000050,6/30/2019,1/31/2018,2000
A00000001,4/30/2020,1/31/2018,4000
A00000265,9/30/2019,6/30/2019,529000
A00000128,3/31/2019,7/31/2018,3276000
A00000143,2/28/2021,9/30/2018,7000
A00001516,8/31/2022,3/31/2022,2000
A00000230,9/30/2019,1/31/2018,5181000
A00000244,2/28/2021,4/30/2019,303000
A00000149,11/30/2021,7/31/2018,6000
A00000002,12/31/2021,1/31/2018,31000
A00001663,3/31/2023,10/31/2022,2000
A00000065,4/30/2018,3/31/2018,1000
A00000036,12/31/2019,1/31/2018,3000
A00001574,9/30/2022,8/31/2022,2000
A00000089,2/28/2023,11/30/2020,2000
A00000274,12/31/2020,10/31/2019,665000
A00000037,8/31/2019,3/31/2018,2000
A00000204,7/31/2019,1/31/2019,2364000
A00000172,4/30/2020,8/31/2018,7000
A00000211,3/31/2021,5/31/2019,2427000
A00000269,4/30/2021,9/30/2019,3000
A00000143,6/30/2020,9/30/2018,7000
A00000192,11/30/2019,2/28/2019,261000
A00000044,3/31/2019,1/31/2018,3000
A00001540,12/31/2022,5/31/2022,96000
A00000336,3/31/2021,5/31/2020,921000
A00000002,10/31/2022,1/31/2018,34000
A00000254,4/30/2022,3/31/2018,6000
A00000286,4/30/2020,9/30/2019,3000
A00000283,8/31/2021,11/30/2019,4570000
A00000218,3/31/2021,4/30/2019,5000
A00000171,8/31/2020,10/31/2018,3000
A00000142,3/31/2018,2/28/2018,250000
A00000085,9/30/2020,2/28/2018,3000
A00000254,6/30/2019,3/31/2018,4000
A00000001,11/30/2018,1/31/2018,6000
A00000316,1/31/2021,4/30/2020,359870000
A00000031,5/31/2019,1/31/2018,82000
A00000043,9/30/2019,1/31/2018,1659000
A00000005,5/31/2020,1/31/2018,15248000
A00000150,5/31/2020,7/31/2018,26000
A00000128,3/31/2020,7/31/2018,8668000
A00000140,8/31/2019,6/30/2018,2091000
A00000202,5/31/2019,4/30/2019,1000
A00000420,6/30/2022,4/30/2021,310000
A00000204,11/30/2019,1/31/2019,3488000
A00001433,3/31/2023,9/30/2021,2000
A00000198,1/31/2021,1/31/2019,2000
A00000005,3/31/2022,1/31/2018,8206000
A00000201,12/31/2019,5/31/2019,1000
A00000005,2/28/2019,1/31/2018,4187000
A00000040,10/31/2022,1/31/2018,6000
A00000259,9/30/2019,9/30/2019,16000
A00000278,7/31/2022,10/31/2019,7674000
A00000200,1/31/2023,4/30/2019,11000
A00000180,5/31/2020,11/30/2018,1000
A00001614,3/31/2023,9/30/2022,8000
A00000162,8/31/2019,9/30/2018,116000
A00000005,6/30/2018,1/31/2018,3679000
A00000162,11/30/2018,9/30/2018,37000
A00000353,2/28/2021,11/30/2020,1327000
A00000190,6/30/2019,10/31/2018,259000
A00000072,8/31/2018,1/31/2018,348000
A00000258,10/31/2019,8/31/2019,238000
A00000119,1/31/2022,3/31/2018,3000
A00000002,2/29/2020,1/31/2018,100000
A00000036,2/29/2020,1/31/2018,1000
A00000276,1/31/2023,2/28/2018,1000
A00001441,9/30/2022,10/31/2021,2000
A00000316,9/30/2020,4/30/2020,185843000
A00001669,10/31/2022,10/31/2022,11000
A00000286,9/30/2019,9/30/2019,1000
A00000198,3/31/2022,1/31/2019,5000
A00000254,11/30/2021,3/31/2018,7000
A00000235,2/28/2023,10/31/2018,30000
A00000336,10/31/2020,5/31/2020,429000
A00001396,6/30/2022,5/31/2021,64000
A00000286,1/31/2020,9/30/2019,1000
A00000124,11/30/2019,1/31/2018,77000
A00000255,4/30/2021,7/31/2019,152000
A00000040,4/30/2020,1/31/2018,3000
A00000204,7/31/2020,1/31/2019,169000
A00000289,7/31/2020,12/31/2019,129000
A00000138,8/31/2021,6/30/2018,1000
A00000162,1/31/2020,9/30/2018,96000
A00000209,12/31/2020,6/30/2019,15000
A00000255,1/31/2022,7/31/2019,375000
A00000209,5/31/2020,6/30/2019,13000
A00000143,9/30/2022,9/30/2018,15000
A00002507,5/31/2023,5/31/2023,8000
A00000067,12/31/2021,3/31/2018,1000
A00000140,12/31/2019,6/30/2018,2352000
A00000094,1/31/2023,1/31/2018,33000
A00000142,11/30/2018,2/28/2018,732000
A00000278,4/30/2020,10/31/2019,11000
A00001522,4/30/2022,3/31/2022,7000
A00001462,6/30/2022,11/30/2021,8000
A00000290,3/31/2022,12/31/2019,488000
A00000357,2/28/2023,9/30/2020,84000
A00000094,4/30/2018,1/31/2018,107000
A00002396,1/31/2023,1/31/2023,6000
A00000155,1/31/2022,1/31/2018,7845000
A00000375,2/28/2021,12/31/2020,8000
A00000281,6/30/2020,11/30/2019,7555000
A00000055,11/30/2022,8/31/2019,1000
A00000120,11/30/2020,4/30/2018,1000
A00000224,8/31/2019,1/31/2019,48000
A00000149,9/30/2019,7/31/2018,191000
A00000096,3/31/2020,1/31/2018,119000
A00000036,6/30/2022,1/31/2018,28000
A00000155,7/31/2019,1/31/2018,5312000
A00000002,2/28/2018,1/31/2018,48000
A00000155,4/30/2020,1/31/2018,749000
A00000049,9/30/2018,2/28/2018,1000
A00000003,9/30/2019,1/31/2018,1507000
A00000085,3/31/2021,2/28/2018,3000
A00000072,7/31/2018,1/31/2018,141000
A00000211,3/31/2020,5/31/2019,1345000
A00000264,10/31/2019,8/31/2019,1000
A00001416,9/30/2021,6/30/2021,32000
A00000088,11/30/2020,1/31/2018,97000
A00001554,2/28/2023,5/31/2022,3000
A00000278,6/30/2021,10/31/2019,5043000
A00000171,11/30/2020,10/31/2018,1000
A00000320,3/31/2021,6/30/2020,83000
A00000088,5/31/2022,1/31/2018,87000
A00000038,3/31/2019,1/31/2018,19000
A00000196,4/30/2020,3/31/2019,3000
A00000281,9/30/2020,11/30/2019,19556000
A00001548,7/31/2022,4/30/2022,66000
A00002392,2/28/2023,1/31/2023,1000
A00000193,5/31/2020,1/31/2019,2000
A00000172,5/31/2019,8/31/2018,25000
A00000265,1/31/2020,6/30/2019,2523000
A00000215,10/31/2021,2/28/2019,81000
A00000297,2/29/2020,1/31/2020,4965000
A00000264,2/28/2023,8/31/2019,3000
A00000140,8/31/2018,6/30/2018,902000
A00000310,5/31/2022,2/29/2020,1000
A00000171,6/30/2020,10/31/2018,1000
A00001582,8/31/2022,7/31/2022,15000
A00000206,7/31/2020,6/30/2018,7000
A00000063,6/30/2022,1/31/2018,7972000
A00000217,2/28/2021,4/30/2019,32000
A00000143,10/31/2021,9/30/2018,13000
A00000180,12/31/2020,11/30/2018,1112000
A00000130,11/30/2019,5/31/2018,1000
A00000153,5/31/2021,7/31/2018,1000
A00000198,5/31/2019,1/31/2019,1000
A00000143,2/28/2022,9/30/2018,13000
A00000044,5/31/2023,1/31/2018,2000
A00000036,7/31/2022,1/31/2018,12000
A00000142,1/31/2022,2/28/2018,218000
A00000190,9/30/2019,10/31/2018,267000
A00000162,3/31/2020,9/30/2018,164000
A00000353,1/31/2021,11/30/2020,2893000
A00000006,5/31/2021,1/31/2018,256000
A00000111,1/31/2019,1/31/2018,1000
A00000091,3/31/2022,11/30/2019,3000
A00000375,9/30/2021,12/31/2020,14000
A00000244,4/30/2019,4/30/2019,2000
A00000226,2/28/2021,10/31/2018,42000
A00000224,2/28/2019,1/31/2019,3000
A00000302,11/30/2020,2/29/2020,164000
A00000215,5/31/2019,2/28/2019,179000
A00000196,12/31/2021,3/31/2019,590000
A00000375,5/31/2021,12/31/2020,14000
A00000368,6/30/2021,1/31/2021,133000
A00000196,12/31/2020,3/31/2019,53000
A00000002,10/31/2018,1/31/2018,158000
A00001546,2/28/2023,4/30/2022,1000
A00001409,12/31/2021,7/31/2021,68000
A00000042,2/28/2019,3/31/2018,2000
A00000408,8/31/2022,3/31/2021,76000
A00000088,11/30/2018,1/31/2018,83000
A00001572,12/31/2022,9/30/2022,57000
A00000378,6/30/2022,12/31/2020,4000
A00000393,1/31/2023,3/31/2021,1176000
A00000382,4/30/2023,1/31/2021,128000
A00000254,8/31/2019,3/31/2018,2000
A00000232,5/31/2019,5/31/2019,2000
A00000285,3/31/2020,11/30/2019,80000
A00000256,10/31/2019,8/31/2019,4000
A00000217,3/31/2022,4/30/2019,964000
A00000261,5/31/2020,8/31/2019,32000
A00000310,7/31/2022,2/29/2020,1000
A00000096,2/28/2021,1/31/2018,222000
A00000140,7/31/2018,6/30/2018,131000
A00001587,11/30/2022,7/31/2022,7000
A00000417,12/31/2021,9/30/2021,153000
A00001501,1/31/2023,2/28/2022,6000
A00000094,2/28/2022,1/31/2018,60000
A00000211,7/31/2019,5/31/2019,246000
A00000215,8/31/2022,2/28/2019,56000
A00000091,4/30/2021,11/30/2019,3000
A00000268,7/31/2022,10/31/2019,108000
A00000221,7/31/2021,1/31/2019,1000
A00000308,8/31/2021,2/29/2020,75000
A00000107,11/30/2022,1/31/2018,34000
A00000283,4/30/2020,11/30/2019,869000
A00000350,11/30/2020,7/31/2020,41000
A00001428,6/30/2022,1/31/2022,16000
A00000083,2/29/2020,3/31/2018,5000
A00000170,10/31/2018,8/31/2018,3000
A00000156,6/30/2020,10/31/2018,1000
A00000096,6/30/2018,1/31/2018,520000
A00000152,2/28/2022,10/31/2018,1000
A00000050,11/30/2018,1/31/2018,3000
A00000038,5/31/2020,1/31/2018,6000
A00000128,7/31/2022,7/31/2018,8314000
A00000026,1/31/2021,1/31/2018,6000
A00000259,12/31/2019,9/30/2019,46000
A00000259,12/31/2022,9/30/2019,54000
A00000162,12/31/2018,9/30/2018,23000
A00000248,4/30/2021,7/31/2019,18000
A00000368,6/30/2022,1/31/2021,24000
A00000025,1/31/2019,1/31/2018,1000
A00000089,5/31/2022,11/30/2020,2000
A00000212,10/31/2019,10/31/2019,4000
A00000278,1/31/2023,10/31/2019,7220000
A00000050,5/31/2018,1/31/2018,10000
A00000128,1/31/2020,7/31/2018,9039000
A00000257,6/30/2022,8/31/2019,1000
A00001451,2/28/2022,12/31/2021,1000
A00000259,11/30/2019,9/30/2019,52000
A00000038,2/28/2023,1/31/2018,104000
A00001529,7/31/2022,3/31/2022,1000
A00001533,3/31/2022,3/31/2022,1000
A00000269,1/31/2022,9/30/2019,2000
A00000043,2/28/2022,1/31/2018,639000
A00000239,10/31/2021,3/31/2019,680000
A00000003,6/30/2018,1/31/2018,1369000
A00000310,6/30/2022,2/29/2020,2000
A00000304,4/30/2021,2/29/2020,2000
A00001645,10/31/2022,10/31/2022,8000
A00000119,10/31/2022,3/31/2018,19000
A00000003,8/31/2018,1/31/2018,1557000
A00000327,3/31/2021,4/30/2020,172000
A00000065,2/28/2019,3/31/2018,2000
A00000107,10/31/2018,1/31/2018,6000
A00000221,8/31/2021,1/31/2019,3000
A00001413,10/31/2022,7/31/2021,6000
A00000293,11/30/2021,12/31/2019,1000
A00000327,7/31/2020,4/30/2020,32000
A00001429,2/28/2023,11/30/2021,62000
A00000040,10/31/2020,1/31/2018,1000
A00000040,1/31/2018,1/31/2018,1000
A00000314,8/31/2022,4/30/2020,20000
A00000291,12/31/2019,12/31/2019,2000
A00000006,3/31/2018,1/31/2018,91000
A00001582,5/31/2023,7/31/2022,12000
A00000088,11/30/2022,1/31/2018,86000
A00000026,10/31/2022,1/31/2018,7000
A00000220,2/28/2022,2/28/2019,3000
A00000226,5/31/2023,10/31/2018,99000
A00000316,10/31/2020,4/30/2020,155304000
A00001696,4/30/2023,12/31/2022,1000
A00001428,5/31/2022,1/31/2022,3000
A00000198,4/30/2020,1/31/2019,8000
A00000264,5/31/2023,8/31/2019,3000
A00000025,10/31/2021,1/31/2018,5000
A00000283,11/30/2020,11/30/2019,2537000
A00000283,12/31/2021,11/30/2019,925000
A00000302,3/31/2020,2/29/2020,121000
A00001419,11/30/2021,7/31/2021,231000
A00000085,1/31/2022,2/28/2018,1000
A00000406,7/31/2022,3/31/2021,10000
A00002391,1/31/2023,1/31/2023,1000
A00000414,8/31/2021,4/30/2021,23000
A00000159,7/31/2022,6/30/2019,1000
A00001468,12/31/2022,1/31/2022,55000
A00000038,8/31/2021,1/31/2018,21000
A00000119,2/28/2022,3/31/2018,4000
A00000072,8/31/2021,1/31/2018,360000
A00001429,1/31/2023,11/30/2021,62000
A00000230,3/31/2022,1/31/2018,4984000
A00000317,6/30/2022,3/31/2020,81000
A00000209,12/31/2019,6/30/2019,434000
A00000096,2/29/2020,1/31/2018,80000
A00000314,10/31/2022,4/30/2020,69000
A00000166,4/30/2019,10/31/2018,1000
A00000175,12/31/2019,10/31/2018,3000
A00001463,12/31/2021,11/30/2021,8000
A00000001,11/30/2019,1/31/2018,9000
A00000251,8/31/2020,7/31/2019,451000
A00000226,7/31/2022,10/31/2018,55000
A00000268,8/31/2021,10/31/2019,802000
A00000254,7/31/2021,3/31/2018,5000
A00000217,11/30/2019,4/30/2019,598000
A00000201,2/29/2020,5/31/2019,16000
A00000128,5/31/2019,7/31/2018,3864000
A00000072,8/31/2019,1/31/2018,550000
A00000209,8/31/2019,6/30/2019,15000
A00001636,10/31/2022,9/30/2022,2000
A00000204,5/31/2021,1/31/2019,32000
A00000002,9/30/2019,1/31/2018,182000
A00000116,12/31/2021,10/31/2020,1000
A00000063,4/30/2018,1/31/2018,2432000
A00000320,12/31/2020,6/30/2020,5000
A00000257,10/31/2022,8/31/2019,1000
A00000238,7/31/2019,6/30/2019,2000
A00000215,5/31/2021,2/28/2019,150000
A00000128,4/30/2023,7/31/2018,1958000
A00000342,12/31/2020,9/30/2020,1132000
A00000414,9/30/2021,4/30/2021,10000
A00001586,11/30/2022,7/31/2022,18000
A00000209,1/31/2023,6/30/2019,396000
A00001501,11/30/2022,2/28/2022,4000
A00000192,11/30/2020,2/28/2019,80000
A00000138,2/28/2021,6/30/2018,5000
A00001462,11/30/2022,11/30/2021,4000
A00000049,6/30/2019,2/28/2018,1000
A00000088,4/30/2022,1/31/2018,63000
A00000263,3/31/2020,8/31/2019,171000
A00000227,6/30/2020,5/31/2019,1000
A00000200,4/30/2021,4/30/2019,7000
A00000286,2/29/2020,9/30/2019,3000
A00000094,5/31/2021,1/31/2018,41000
A00000259,1/31/2020,9/30/2019,19000
A00000183,11/30/2019,12/31/2018,3183000
A00000375,3/31/2023,12/31/2020,1000
A00000294,2/29/2020,1/31/2020,1000
A00000158,8/31/2018,8/31/2018,1000
A00000128,7/31/2020,7/31/2018,126164000
A00000171,8/31/2022,10/31/2018,1000
A00000235,10/31/2019,10/31/2018,1000
A00000149,1/31/2021,7/31/2018,132000
